Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
NET_liberal_5;Vrije Liberalen;;;;;;;;;;;;;
NET_liberal_6;Pragmatisch Liberalen;;;;;;;;;;;;;
NET_liberal_7;Thorbeckianen;;;;;;;;;;;;;
NET_liberal_8;Staatspartij;;;;;;;;;;;;;
NET_reactionary;Ultraconservatieven;;;;;;;;;;;;;
NET_reactionary_2;Antirevolutionairen;;;;;;;;;;;;;
NET_reactionary_3;Antirevolutionaire Partij;;;;;;;;;;;;;
NET_reactionary_4;Antirevolutionaire Partij;;;;;;;;;;;;;
NET_reactionary_5;Staatkundig Gereformeerde Partij;;;;;;;;;;;;;
NET_socialist;Sociaal Democratische Bond;;;;;;;;;;;;;
NET_socialist_2;Sociaal Democratische Arbeiderspartij;;;;;;;;;;;;;
NEW_anarcho_liberal;Radical Party;Parti radical;Radical Party;;Partido Radical;;;;;;;;;
NEW_communist;The Communist Faction;Faction communiste;The Communist Faction;;La Facción Comunista;;;;;;;;;
NEW_conservative;Conservative Party;Parti conservateur;Conservative Party;;Partido Conservador;;;;;;;;;
NEW_fascist;Fascist Party;Parti fasciste;Faschistische Partei;;Partido Fascista;;;;;;;;;
NEW_liberal;Liberal Party;Parti libéral;Liberal Party;;Partido Liberal;;;;;;;;;
NEW_reactionary;Nationalist Party;Parti nationaliste;Nationalist Party;;Partido Nacionalista;;;;;;;;;
NEW_socialist;Fisherman's Protective Union;Fisherman's Protective Union;Fisherman's Protective Union;;Unión Solidaria de Pescadores;;;;;;;;;
NGF_anarcho_liberal;Radikale Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;
NGF_communist;Kommunistische Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;
NGF_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;
NGF_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;
NGF_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;
NGF_fascist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;
NGF_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;
NGF_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;
NGF_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;
NGF_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;
NGF_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;
NGF_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;
NGF_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;
NIC_anarcho_liberal;Partido Radical;Partido Radical;Partido Radical;;Partido Radical;;;;;;;;;
NIC_communist;Partido Comunista;Partido communiste;Partido Communist;;Partido Comunista;;;;;;;;;
NIC_conservative;Partido Conservador;Partido Conservador;Partido Conservador;;Partido Conservador;;;;;;;;;
NIC_fascist;Partido Fascista;Partido fasciste;Partido Fascist;;Partido Fascista;;;;;;;;;
NIC_liberal;Partido Liberal;Partido Liberal;Partido Liberal;;Partido Liberal;;;;;;;;;
NIC_reactionary;Partido Nacionalista;Partido nationaliste;Partido Nationalist;;Partido Nationalista;;;;;;;;;
NIC_socialist;Partido Socialista;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;
NIP_anarcho_liberal;Radical Faction;Faction radicale;Radikale Fraktion;;Facción Radical;;;;;;;;;
NIP_communist;Communist Faction;Faction communiste;Kommunistische Fraktion;;Facción Comunista;;;;;;;;;
NIP_conservative;Court Faction;Faction de la cour;Gericht-Fraktion;;Facción de la Corte;;;;;;;;;
NIP_conservative_2;Imperialist Faction;Faction impérialiste;Imperiale Fraktion;;Facción Imperialista;;;;;;;;;
NIP_conservative_3;Conservative Faction;Faction conservatrice;Konservative Fraktion;;Facción Conservadora;;;;;;;;;
NIP_fascist;Fascist Faction;Faction fasciste;Faschistische Fraktion;;Facción Fascista;;;;;;;;;
NIP_liberal;Liberal Faction;Faction libérale;Liberale Fraktion;;Facción Liberal;;;;;;;;;
NIP_reactionary;Shogunate Faction;Faction Shogunate;Shogunat-Fraktion;;Facción del Shogunato;;;;;;;;;
NIP_reactionary_2;Nationalist Faction;Faction nationaliste;Nationalistische Fraktion;;Facción Nacionalista;;;;;;;;;
NIP_socialist;Marxist Faction;Faction marxiste;Marxistische Fraktion;;Facción Marxista;;;;;;;;;
NOR_anarcho_liberal;Radicals;Radicaux;Radikale;;Radicales;;;;;;;;;
NOR_communist;Communists;Communistes;Kommunisten;;Comunistas;;;;;;;;;
NOR_conservative;Høyre;Høyre;Høyre;;Høyre;;;;;;;;;
NOR_conservative_2;Embedsmennene ;Embedsmennene ;Embedsmennene ;;Embedsmennene ;;;;;;;;;
NOR_fascist;Nasjonal Samling;Nasjonal Samling;Nasjonal Samling;;Nasjonal Samling;;;;;;;;;
NOR_liberal;Venstre;Venstre;Venstre;;Venstre;;;;;;;;;
NOR_liberal_2;Arbeiderdemokratene ;Arbeiderdemokratene ;Arbeiderdemokratene ;;Arbeiderdemokratene ;;;;;;;;;
NOR_liberal_3;Frisinnede Venstre ;Frisinnede Venstre ;Frisinnede Venstre ;;Frisinnede Venstre ;;;;;;;;;
NOR_liberal_4;Samlingspartiet ;Samlingspartiet ;Samlingspartiet ;;Samlingspartiet ;;;;;;;;;
NOR_liberal_5;Moderate Venstre;Moderate Venstre;Moderate Venstre;;Moderate Venstre;;;;;;;;;
NOR_liberal_6;Bondevennene ;Bondevennene ;Bondevennene ;;Bondevennene ;;;;;;;;;
NOR_reactionary;Konge Partiet;Konge Partiet;Konge Partiet;;Konge Partiet;;;;;;;;;
NOR_socialist;Norske Arbeiderparti;Norske Arbeiderparti;Norske Arbeiderparti;;Norske Arbeiderparti;;;;;;;;;
NWZ_anarcho_liberal;Radical;Radical;Radikal;;Radical;;;;;;;;;
NWZ_communist;Social Democratic;Social-démocrate;Social Democratic;;Socialdemócratas;;;;;;;;;
NWZ_conservative;Conservative;Conservateur;Konservativ;;Conservadores;;;;;;;;;
NWZ_fascist;Fascist;Fasciste;Faschistisch;;Fascista;;;;;;;;;
NWZ_liberal;Liberal;Liberal;Liberal;;Liberales;;;;;;;;;
NWZ_reactionary;Nationalist;Nationaliste;Nationalistisch;;Nacionalista;;;;;;;;;
NWZ_socialist;Labour;Travailliste;Labour;;Laboristas;;;;;;;;;
OLD_anarcho_liberal;Radikale Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;
OLD_communist;Kommunistische Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;
OLD_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;
OLD_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;
OLD_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;
OLD_fascist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;
OLD_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;
OLD_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;
OLD_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;
OLD_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;
OLD_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;
OLD_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;
OLD_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;
OMA_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;
OMA_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;
OMA_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;
OMA_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;
OMA_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;
OMA_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;
OMA_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;
ORA_anarcho_liberal;The Radical Party;Parti radical;Die radikale Partei;;El Partido Radical;;;;;;;;;
ORA_communist;The Communist Party;Parti communiste;Die kommunistische Partei;;El Partido Comunista;;;;;;;;;
ORA_conservative;Voortrekker Partei;Voortrekker Partei;Voortrekker Partei;;Voortrekker Partei;;;;;;;;;
ORA_conservative_2;Boeren Partei;Boeren Partei;Boeren Partei;;Boeren Partei;;;;;;;;;
ORA_fascist;The Fascist Party;Parti fasciste;Die faschistische Partei;;El Partido Fascista;;;;;;;;;
ORA_liberal;The Liberal Party;Parti libéral;Die liberale Partei;;El Partido Liberal;;;;;;;;;
ORA_reactionary;The Nationalist Partei;Partei nationaliste;Die nationalistische Partei;;The Nationalist Partei;;;;;;;;;
ORA_socialist;The Socialist Party;Parti socialiste;Die sozialistische Partei;;El Partido Socialista;;;;;;;;;
ORI_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;
ORI_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;
ORI_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;
ORI_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;
ORI_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;
ORI_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;
ORI_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;
PAK_anarcho_liberal;Awami National;;;;;;;;;;;;;
PAK_communist;Pakistan People's Party;;;;;;;;;;;;;
PAK_conservative;Jamaat-e-Islami Pakistan;;;;;;;;;;;;;
PAK_fascist;Jamaat Ahle Sunnat;;;;;;;;;;;;;
PAK_liberal;Pakistan Tehreek-e-Insaf;;;;;;;;;;;;;
PAK_liberal_2;Muttahida Qaumi;;;;;;;;;;;;;
PAK_reactionary;Jamiat Ulema-e-Islam;;;;;;;;;;;;;
PAK_socialist;Pakistan Awami Tehreek;;;;;;;;;;;;;
PAK_socialist_2;Kull Pakistan Kissan;;;;;;;;;;;;;
PAP_anarcho_liberal;Republicani;Republicani;Republicani;;Republicani;;;;;;;;;
PAP_communist;Radicali Socialisti;Radical Sozialisti;Radical Sozialisti;;Radical Sozialisti;;;;;;;;;
PAP_conservative;Moderati ;Moderati ;Moderati;;Moderati ;;;;;;;;;
PAP_fascist;Fascisti;Fasciste;Fascisti;;Fascista;;;;;;;;;
PAP_liberal;Liberale;Liberale;Liberali;;Liberale;;;;;;;;;
PAP_reactionary;Restaurazionisti;Ristorazionista;Ristorazionista;;Ristorazionista;;;;;;;;;
PAP_socialist;Socialisti Cristiani;Sozialisti Christiano;Sozialisti Christiano;;Sozialisti Christiano;;;;;;;;;
PAR_anarcho_liberal;Radicals;Radicaux;Radikali;;Radicales;;;;;;;;;
PAR_communist;Comunisti;Communistes;Communisti;;Comunistas;;;;;;;;;
PAR_conservative;Moderati ;Moderati ;Moderati;;Moderati ;;;;;;;;;
PAR_conservative_2;Popolari;Popolari;Popolari;;Popolari;;;;;;;;;
PAR_fascist;Fascisti;Fasciste;Fascisti;;Fascistas;;;;;;;;;
PAR_liberal;Riformisti ;Reformisti ;Reformisti;;Reformisti ;;;;;;;;;
PAR_liberal_2;Liberale;Liberale;Liberali;;Liberale;;;;;;;;;
PAR_reactionary;Restaurazionisti;Ristorazionista;Ristorazionista;;Ristorazionista;;;;;;;;;
PAR_socialist;Socialisti;Sozialisti;Sozialisti;;Sozialisti;;;;;;;;;
PAU_anarcho_liberal_93;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;
PAU_communist_86;Communists;Communists;Communists;;;;;;;;;;;
PAU_conservative_92;Conservatives;Conservatives;Conservatives;;;;;;;;;;;
PAU_fascist_72;Fascists;Fascists;Fascists;;;;;;;;;;;
PAU_liberal_79;Liberals;Liberals;Liberals;;;;;;;;;;;
PAU_liberal_87;National Liberals;National Liberals;National Liberals;;;;;;;;;;;
PAU_reactionary_84;Monarchy Leadership;Monarchy Leadership;Monarchy Leadership;;;;;;;;;;;
PAU_socialist_85;Socialists;Socialists;Socialists;;;;;;;;;;;
PAU_socialist_99;National Socialists;National Socialists;National Socialists;;;;;;;;;;;
PER_anarcho_liberal;Bazaari Faction;;;;;;;;;;;;;
PER_communist;Tudeh Party of Iran;;;;;;;;;;;;;
PER_conservative;Shahist Faction;;;;;;;;;;;;;
PER_fascist;SUMKA;;;;;;;;;;;;;
PER_liberal;Constitutionalist Party;;;;;;;;;;;;;
PER_liberal_2;National Front;;;;;;;;;;;;;
PER_reactionary;Ulama Faction;;;;;;;;;;;;;
PER_socialist;Hizb-e Socialyist;;;;;;;;;;;;;
PEU_anarcho_liberal;Partido Radical;Partido Radical;Partido Radical;;Partido Radical;;;;;;;;;
PEU_communist;Partido Comunista;Partido communiste;Partido Communist;;Partido Comunista;;;;;;;;;
PEU_conservative;Partido Popular;Partido populaire;Partido Popular;;Partido Popular;;;;;;;;;
PEU_fascist;Partido Fascista;Partido fasciste;Partido Fascist;;Partido Fascista;;;;;;;;;
PEU_liberal;Partido Liberal;Partido Liberal;Partido Liberal;;Partido Liberal;;;;;;;;;
PEU_reactionary;Partido Nacionalista;Partido nationaliste;Partido Nationalist;;Partido Nationalista;;;;;;;;;
PEU_socialist;Partido Socialista;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;
PHL_anarcho_liberal;Partido Libertad;Partido Libertad;Partido Libertad;;Partido Libertad;;;;;;;;;
PHL_communist;Partido Komunista;Partido Komunista;Partido Komunista;;Partido Comunista;;;;;;;;;
PHL_conservative;Partido Nacionalista;Partido Nacionalista;Partido Nacionalista;;Partido Nacionalista;;;;;;;;;
PHL_fascist;Partido Fascista;Partido Fascista;Partido Fascista;;Partido Fascista;;;;;;;;;
PHL_liberal;Partido Liberal;Partido Liberal;Partido Liberal;;Partido Liberal;;;;;;;;;
PHL_reactionary;Partido Tradicionalista;Partido Tradicionalista;Partido Tradicionalista;;Partido Tradicionalista;;;;;;;;;
PHL_socialist;Partido Demokratiko;Partido Demokratiko;Partido Demokratiko;;Partido Democrático;;;;;;;;;
PLC_anarcho_liberal;Stronnictwo Radykalny;Parti radical;Stronnictwo Radykalny;;Stronnictwo Radykalny;;;;;;;;;
PLC_communist;Partia Socjaldemokracja;Parti social-démocrate;Partia Socjaldemokracja;;Partia Socjaldemokracja;;;;;;;;;
PLC_conservative;Str. Narodowo-Demokratyczne;Parti national-démocratique;Str. Narodowo-Demokratyczne;;Str. Narodowo-Demokratyczne;;;;;;;;;
PLC_fascist;Stronnictwo Narodowe;Parti national;Stronnictwo Narodowe;;Stronnictwo Narodowe;;;;;;;;;
PLC_liberal;Stronnictwo Patriotyczne;Parti patriotique;Stronnictwo Patriotyczne;;Stronnictwo Patriotyczne;;;;;;;;;
PLC_reactionary;Konfederacja Targowicka;Confédération de Targowica;Konfederacja Targowicka;;Konfederacja Targowicka;;;;;;;;;
PLC_socialist;Partia Socjalistyczna;Parti socialiste;Partia Socjalistyczna;;Partia Socjalistyczna;;;;;;;;;
PLS_anarcho_liberal;Al Anarkiliberali;;;;;;;;;;;;;
PLS_communist;PFLP;;;;;;;;;;;;;
PLS_communist_2;DFLP;;;;;;;;;;;;;
PLS_conservative;Third Way;;;;;;;;;;;;;
PLS_fascist;Islamic Jihad Movement in Palestine;;;;;;;;;;;;;
PLS_liberal;Palestinian National Initiative;;;;;;;;;;;;;
PLS_reactionary;Hamas;;;;;;;;;;;;;
PLS_socialist;Fatah;;;;;;;;;;;;;
PLS_socialist_2;Palestinian People's Party;;;;;;;;;;;;;
PNJ_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;
PNJ_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;
PNJ_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;
PNJ_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;
PNJ_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;
PNJ_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;
PNJ_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;
PNM_anarcho_liberal;Partido Radical;Partido Radical;Partido Radical;;Partido Radical;;;;;;;;;
PNM_communist;Partido Comunista;Partido communiste;Partido Communist;;Partido Comunista;;;;;;;;;
PNM_conservative;Partido Conservador;Partido Conservador;Partido Conservador;;Partido Conservador;;;;;;;;;
PNM_fascist;Partido Fascista;Partido fasciste;Partido Fascist;;Partido Fascista;;;;;;;;;
PNM_liberal;Partido Liberal;Partido Liberal;Partido Liberal;;Partido Liberal;;;;;;;;;
PNM_reactionary;Partido Nacionalista;Partido nationaliste;Partido Nationalist;;Partido Nationalista;;;;;;;;;
PNM_socialist;Partido Socialista;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;
POL_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;
POL_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;
POL_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;
POL_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;
POL_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;
POL_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;
POL_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;
POR_anarcho_liberal;Partido Radical;Partido Radical;Partido Radical;;Partido Radical;;;;;;;;;
POR_communist;Partido Comunista;Partido communiste;Partido Communist;;Partido Comunista;;;;;;;;;
POR_conservative;Cabralismo;Cabralismo;Cabralismo;;Cabralismo;;;;;;;;;
POR_conservative_2;Partido Regenerador;Partido Regenerador;Partido Regenerador;;Partido Regenerador;;;;;;;;;
POR_fascist;Estado Novo;Estado Novo;Estado Novo;;Estado Novo;;;;;;;;;
POR_liberal;Setembrismo;Setembrismo;Setembrismo;;Setembrismo;;;;;;;;;
POR_liberal_2;Partido Histórico;Partido Histórico;Partido Histórico;;Partido Histórico;;;;;;;;;
POR_liberal_3;Partido Progressista;Partido Progressista;Partido Progressista;;Partido Progressista;;;;;;;;;
POR_liberal_4;Partido Reformista;Partido Reformista;Partido Reformista;;Partido Reformista;;;;;;;;;
POR_liberal_5;Partido Republicano;Partido Republicano;Partido Republicano;;Partido Republicano;;;;;;;;;
POR_liberal_6;Regenerador Liberal;Regenerador Liberal;Regenerador Liberal;;Regenerador Liberal;;;;;;;;;
POR_liberal_7;Partido Democrático;Partido Democrático;Partido Democrático;;Partido Democrático;;;;;;;;;
POR_reactionary;Monárquicos;Monárqicos;Monárqicos;;Monárqicos;;;;;;;;;
POR_socialist;Partido Socialista ;Partido Socialista ;Partido Socialista ;;Partido Socialista ;;;;;;;;;
PRG_anarcho_liberal;Partido Radical;Partido Radical;Partido Radical;;Partido Radical;;;;;;;;;
PRG_communist;Partido Comunista;Partido communiste;Partido Communist;;Partido Comunista;;;;;;;;;
PRG_conservative;Conservadores;Conservadores;Conservadores;;Conservadores;;;;;;;;;
PRG_conservative_2;Partido Colorado;Partido Colorado;Partido Colorado;;Partido Colorado;;;;;;;;;
PRG_fascist;Partido Fascista;Partido fasciste;Partido Fascist;;Partido Fascista;;;;;;;;;
PRG_liberal;Liberales;Liberales;Liberales;;Liberales;;;;;;;;;
PRG_liberal_2;Partido Liberal;Partido Liberal;Partido Liberal;;Partido Liberal;;;;;;;;;
PRG_reactionary;Autoritaristas;Autoritaristas;Autoritaristas;;Autoritaristas;;;;;;;;;
PRG_socialist;Partido Socialista;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;
PRU_anarcho_liberal;Radikale Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;
PRU_communist;Kommunistische Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;
